LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:fileIdentifier/gco:CharacterString|gov.nasa.echo:MODIS/Terra Aerosol Optical Thickness Daily L3 Global 0.05Deg CMG V005 NRT
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:language/gco:CharacterString|eng
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:characterSet/gmd:MD_CharacterSetCode|utf8
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:characterSet/gmd:MD_CharacterSetCode/@codeList|http://www.ngdc.noaa.gov/metadata/published/xsd/schema/resources/Codelist/gmxCodelists.xml#MD_CharacterSetCode
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:characterSet/gmd:MD_CharacterSetCode/@codeListValue|utf8
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode|series
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode/@codeList|http://www.ngdc.noaa.gov/metadata/published/xsd/schema/resources/Codelist/gmxCodelists.xml#MD_ScopeCode
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode/@codeListValue|series
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:organisationName/gco:CharacterString|LAADS
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode|pointOfContact
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeList|http://www.ngdc.noaa.gov/metadata/published/xsd/schema/resources/Codelist/gmxCodelists.xml#CI_RoleCode
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeListValue|pointOfContact
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:dateStamp/gco:DateTime|2012-06-19T00:00:00.000Z
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:metadataStandardName/gco:CharacterString|ISO 19115-2 Geographic Information - Metadata Part 2 Extensions for imagery and gridded data
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:metadataStandardVersion/gco:CharacterString|ISO 19115-2:2009(E)
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:referenceSystemInfo/gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier/gmd:RS_Identifier/gmd:code/gco:CharacterString|CARTESIAN
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:title/gco:CharacterString|MOD09CMG > MODIS/Terra Aerosol Optical Thickness Daily L3 Global 0.05Deg CMG
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:date/gco:DateTime|2012-06-19T00:00:00.000Z
LANCEMODIS|C1000000000-LANCEMODIS.xml|/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode|revision
